msoa11cd,house_price_median_yrto_dec_95,house_price_median_yrto_sep_21,house_price_mean_median_1995to2000,house_price_mean_median_2017to2021
E02002226,31000,57000,33131.52631578947,66108.28947368421
E02002227,25000,69000,23617.105263157893,58789.47368421053
E02002228,33000,89000,31443.157894736843,85898.68421052632
E02002229,42599,138000,45268.34210526316,126743.42105263157
E02002230,26000,67000,23102.63157894737,64828.94736842105
E02002231,35900,139000,41155,121144.73684210527
E02002232,29997.5,74500,33096.97368421053,71894.73684210527
E02002233,28000,86250,26697.36842105263,74078.81578947368
E02002234,22000,105000,24874.86842105263,77696.05263157895
E02002235,29000,85000,27876.315789473683,83276.31578947368
E02002236,41000,120000,41363.15789473684,109123.68421052632
E02002237,39950,125000,39945.52631578947,113403.68421052632
E02002238,43995,100000,39409.26315789474,94222.36842105263
E02002239,50500,140000,48900.78947368421,117750
E02002240,43500,160000,47136.31578947369,154359.2105263158
E02002241,36000,125000,40687.10526315789,113464.21052631579
E02002242,43000,140000,42996.05263157895,128076.31578947368
E02002243,39950,128000,39114.47368421053,127180
E02002244,49225,175000,49354.65789473684,148230.02631578947
E02002245,28500,76995,30932.894736842107,92850
E02002246,51750,194000,54973.26315789474,180207.8947368421
E02002247,49987.5,235000,51292.76315789474,200602.63157894736
E02002248,32000,135000,35175,120386.84210526316
E02002249,32750,102000,34421.05263157895,86585.52631578948
E02002250,49995,190000,51836.57894736842,160421.05263157896
E02002251,32500,112500,36953.94736842105,98456.57894736843
E02002252,52000,171500,51688.15789473684,149483.63157894736
E02002253,35000,90000,34615.78947368421,82763.15789473684
E02002254,48000,230000,55336.84210526316,203252.63157894736
E02002255,22000,66995,20214.473684210527,61959.34210526316
E02002256,36250,145000,35485.52631578947,123128.94736842105
E02002257,26000,75000,23726.315789473683,67710.52631578948
E02002258,45000,200000,46696.05263157895,157219.47368421053
E02002259,44475,133500,44769.73684210526,143342.1052631579
E02002260,36000,137000,37180.26315789474,124000
E02002261,38000,130000,40593.42105263158,116959.21052631579
E02002262,38500,160000,42360.52631578947,147236.7894736842
E02002263,40000,153000,43510.52631578947,151671.05263157896
E02002264,50125,215000,59834.21052631579,192765.7894736842
E02002265,33000,175000,35280.26315789474,141673.68421052632
E02002266,51500,182000,54612.84210526316,170223.68421052632
E02002267,47000,190250,49448.42105263158,162993.36842105264
E02002268,46995,149000,41811.39473684211,130881.57894736843
E02002269,47000,208000,51296.94736842105,168513.15789473685
E02002270,49950,262000,56969.55263157895,221555.36842105264
E02005742,56000,230000,60667.10526315789,211628.94736842104
E02005743,77000,390000,99446.05263157895,342839.4736842105
E02005744,57000,260000,63097.10526315789,230485.47368421053
E02005745,90000,390377.5,105959.21052631579,379203.8157894737
E02005746,53250,236000,58927.36842105263,210931.57894736843
E02005747,40000,159500,42932.89473684211,151605.26315789475
E02005748,46975,240000,58866.76315789474,218240.7894736842
E02005749,53250,210000,56271.05263157895,199653.94736842104
E02001539,29500,107000,29251.315789473683,100274.6052631579
E02001540,32750,143000,39462.89473684211,128926.84210526316
E02001541,33000,130000,35883.94736842105,119286.84210526316
E02001542,29125,120000,28805.263157894737,104471.44736842105
E02001543,29000,121750,35207.5,110828.94736842105
E02001544,36250,123000,41775,116894.73684210527
E02001545,46625,176000,50450.18421052631,157063.15789473685
E02001546,43500,185000,45164.47368421053,153177.63157894736
E02001547,36000,135000,37961.57894736842,124429.07894736843
E02001548,37472.5,95000,29289.21052631579,88460.52631578948
E02001549,44997.5,157500,46544.21052631579,145393.42105263157
E02001550,37995,135000,39543.55263157895,130907.55263157895
E02001551,27359,100000,28991.263157894737,93763.15789473684
E02001552,31250,136000,32058.815789473683,125881.57894736843
E02001553,34000,150000,37377.63157894737,122361.84210526316
E02001554,41000,169950,43047.36842105263,143631.57894736843
E02001555,46500,146000,48686.57894736842,135447.36842105264
E02001556,34750,130000,37722.36842105263,113986.84210526316
E02001557,35500,155000,38057.89473684211,140288.42105263157
E02001558,66000,188475,59645.65789473684,176455.26315789475
E02001559,49500,216000,52370.92105263158,187628.94736842104
E02001560,22000,85000,21750,76133.55263157895
E02001561,31750,88750,28857.894736842107,81125.73684210527
E02001562,42500,136500,40452.5,127056.57894736843
E02001563,54725,205000,57913.15789473684,195456.47368421053
E02001564,59950,230000,62267.89473684211,197233.7894736842
E02001565,65475,226250,73733.55263157895,208245.7894736842
E02001566,25000,154000,34231.57894736842,144496.7105263158
E02001567,37000,127000,38089.47368421053,119012.8947368421
E02001568,34250,142000,34881.57894736842,139628.94736842104
E02001569,27000,85000,30003.42105263158,74538.94736842105
E02001570,28000,110000,30638.026315789473,109235.3947368421
E02001571,42000,170000,46925.92105263158,146489.34210526315
E02001572,39995,120000,38003.05263157895,104665.13157894737
E02001573,29000,116000,33049.60526315789,101633.42105263157
E02001574,41500,173000,49924.60526315789,141592.1052631579
E02001575,25600,112000,26186.842105263157,124256.18421052632
E02001576,67500,216000,55971.15789473684,208708.6052631579
E02001577,54000,249000,60869.73684210526,218003.94736842104
E02002684,46000,171500,48168.42105263158,153921.18421052632
E02002685,48000,180975,47825,157780.05263157896
E02002686,36000,115000,34985.52631578947,109039.47368421052
E02002687,40500,137500,40390.78947368421,124572.36842105263
E02002688,45000,141000,41405.26315789474,127358.94736842105
E02002689,59950,235000,59551.31578947369,200165.7894736842
E02002691,52475,185000,51990.84210526316,179450
E02002692,66000,295000,72857.8947368421,272914.7631578947
E02002693,49000,210000,49350.92105263158,185590.63157894736
E02002694,54500,245000,60085,239403.15789473685
E02002695,43750,174000,46406.94736842105,151597.36842105264
E02002696,73000,271000,70236.84210526316,209590.7894736842
E02002697,48750,226000,58192.10526315789,196750
E02002698,50500,210000,53440,194026.05263157896
E02002699,60000,261000,66510.81578947368,247050
E02002700,41500,165000,42223.68421052631,149096.05263157896
E02002701,58000,310000,65956.57894736843,263853.8157894737
E02002702,47500,195000,49672.10526315789,180299.86842105264
E02002703,73950,277475,72292.76315789473,249981.05263157896
E02002704,49000,180000,49654.34210526316,159547.36842105264
E02002705,65500,239975,70377.6052631579,223062.84210526315
E02002706,53000,177750,54278.94736842105,160028.94736842104
E02002707,77500,282500,79619.34210526316,251338.15789473685
E02002708,60000,184250,57086.84210526316,176802.6052631579
E02002709,42575,170000,47475,158776.31578947368
E02002710,57500,225000,59425,194513.15789473685
E02002711,77750,321500,81742.1052631579,279956.05263157893
E02002712,42250,170000,44376.18421052631,144468.42105263157
E02002714,45500,164250,46892.36842105263,149682.8947368421
E02002715,58000,218500,63862.23684210526,200196.44736842104
E02002716,48500,163500,49033.65789473684,147193.42105263157
E02002717,39995,148500,41821.84210526316,142080.18421052632
E02002718,71250,345000,76012.8947368421,297327.4736842105
E02002719,56000,253500,68019.47368421052,248880.13157894736
E02002720,54500,210000,54509.21052631579,190453.94736842104
E02002721,40500,240000,48243.15789473684,192957.23684210525
E02002722,35000,127000,36602.63157894737,114355.26315789473
E02002723,28500,149000,29402.63157894737,112221.05263157895
E02002724,27750,127000,26785.263157894737,103765.92105263157
E02002725,49250,228000,52590.78947368421,203366.84210526315
E02006814,42975,160000,46261.84210526316,146447.23684210525
E02006891,47190,212000,54653.42105263158,180567.47368421053
E02006892,42250,141000,41622.36842105263,132957.76315789475
E02005750,71000,256000,77005.26315789473,222547.36842105264
E02005751,100000,276000,105868.42105263157,268578.6842105263
E02005752,63000,279055.5,69903.94736842105,225662.13157894736
E02005753,49975,215000,53979.86842105263,192773.1052631579
E02005754,70000,270000,73628.55263157895,234543.44736842104
E02005755,59495,231250,67919.47368421052,217897.7105263158
E02005756,74000,320000,82631.47368421052,306902.8947368421
E02005757,55200,244475,61038.94736842105,206380.02631578947
E02005758,66500,250000,67837.8947368421,245371.47368421053
E02005759,70000,325000,82210.52631578948,288997.0263157895
E02005760,61475,414800,75153.81578947368,311543.6842105263
E02005761,73200,335000,80547.36842105263,318144.7368421053
E02005762,67750,270000,74310.13157894737,264192.1052631579
E02005763,84000,351500,87794.73684210527,311000.5789473684
E02005764,55000,224499.5,55169.73684210526,203682.86842105264
E02005765,64747.5,338995,74083.6052631579,309273.1842105263
E02005766,78000,327500,88031.57894736843,286751.1842105263
E02005767,107000,450000,113268.28947368421,400936.5789473684
E02005768,78250,340000,93578.78947368421,343411.8157894737
E02005769,54500,261250,59125,216986.73684210525
E02005770,48000,235000,54036.31578947369,216788.15789473685
E02005771,52000,215000,53723.68421052631,207263.15789473685
E02005772,70000,350346.5,83165.78947368421,326659.0263157895
E02005773,45000,220000,48642.10526315789,221800.65789473685
E02005774,49000,243000,52512.89473684211,220725
E02005775,57000,319500,69475,276372.34210526315
E02005776,96000,437500,106460.52631578948,367189.4736842105
E02005777,69950,387500,78888.15789473684,342792.5789473684
E02005778,101250,515000,131881.57894736843,428524.94736842107
E02005779,73000,415000,82206.57894736843,350197.36842105264
E02005780,92000,415000,105368.42105263157,391644.7368421053
E02005781,139330,550000,141733.15789473685,465603.8157894737
E02002652,40130,168500,47138,159814.55263157896
E02002653,23950,86000,21185.526315789473,76717.1052631579
E02002654,25000,81250,19796.842105263157,70314.47368421052
E02002655,32825,105000,34044.47368421053,93492.1052631579
E02002656,38475,127500,39443.42105263158,120657.8947368421
E02002657,37950,125000,36597.23684210526,115946.05263157895
E02002658,45950,150000,45273.47368421053,133326.31578947368
E02002659,32000,95000,30144.07894736842,86584.21052631579
E02002660,30500,121500,37802.10526315789,105881.57894736843
E02002661,35000,130000,52632.05263157895,113118.36842105263
E02002662,36000,142247.5,36338.15789473684,131835.26315789475
E02002663,42000,131000,40351.18421052631,127855.26315789473
E02002664,46500,161500,47218.31578947369,145788.15789473685
E02002665,44125,149500,43272.44736842105,139453.94736842104
E02002666,31000,92500,28097.36842105263,90259.21052631579
E02002667,31000,111000,31060,103881.31578947368
E02002668,28950,88250,24350,81342.1052631579
E02002669,33000,123000,31763.157894736843,123766.84210526316
E02002670,35000,112000,34206.57894736842,109697.36842105263
E02002671,32875,120000,33996.84210526316,114380.65789473684
E02002672,29000,80500,28124.394736842107,76671.05263157895
E02002673,29000,99000,27842.63157894737,87236.84210526316
E02002674,34950,116500,34598.28947368421,110105.26315789473
E02002675,27250,87000,24518.28947368421,81302.63157894737
E02002676,30000,100000,28551.78947368421,98531.57894736843
E02002677,39950,128000,42554.47368421053,110642.1052631579
E02002678,28000,105000,29741.184210526317,107099.47368421052
E02002679,41500,145500,41403.94736842105,136931.57894736843
E02002680,35500,107500,34849.34210526316,97947.63157894737
E02002681,23950,70000,20041.315789473683,66334.21052631579
E02002682,26000,126000,26246.973684210527,125945.13157894737
E02006813,41000,128160,43842.94736842105,121351.84210526316
E02002271,49500,210000,49093.15789473684,181032.23684210525
E02002272,42500,141000,43507.89473684211,132657.8947368421
E02002273,49995,178000,49929.47368421053,161010.52631578947
E02002274,48000,169997.5,53557.89473684211,172325.26315789475
E02002275,35000,140000,38060.26315789474,133894.2894736842
E02002276,42950,165000,44228.94736842105,140539.47368421053
E02002277,32750,140000,38916.97368421053,131766.97368421053
E02002278,41000,150000,45243.42105263158,156635.52631578947
E02002279,39000,135500,41621.05263157895,127197.36842105263
E02002280,32575,100000,32787.63157894737,96671.05263157895
E02002281,45000,136750,47471.71052631579,124570.26315789473
E02002282,39000,109500,38968.15789473684,105197.36842105263
E02002283,33000,109500,33039.47368421053,103315.78947368421
E02002284,43125,171500,47182.89473684211,151434.2105263158
E02002285,49500,180000,54576.05263157895,163865.76315789475
E02002286,43950,135000,49625.92105263158,123022.36842105263
E02002287,42000,110000,51413.81578947369,101131.57894736843
E02002288,38000,158500,40640.78947368421,144920.52631578947
E02002289,35000,104500,39282.10526315789,103486.84210526316
E02002290,52750,199000,58513.15789473684,175052.63157894736
E02002291,52250,208500,56506.31578947369,171597.36842105264
E02002292,59000,240000,68685.3947368421,189697.36842105264
E02002293,28000,100000,29615.526315789473,90539.47368421052
E02002294,40000,148000,41407.89473684211,117697.36842105263
E02002295,34250,125250,33761.84210526316,124863.15789473684
E02002296,50000,185942,56454.47368421053,171809.7105263158
E02002297,59250,233500,64819.73684210526,192026.2894736842
E02002298,42500,263000,52905.26315789474,178592.1052631579
E02002299,30000,98250,27019.736842105263,82071.05263157895
E02002300,53000,223975,58243.42105263158,209241.05263157896
E02002301,32000,122000,32507.894736842107,106828.94736842105
E02002302,55000,208750,54736.84210526316,185197.36842105264
E02002303,39500,156000,44319.73684210526,141539.47368421053
E02002304,42000,150000,45059.21052631579,141513.15789473685
E02002305,38375,115000,37101.26315789474,103685.52631578948
E02002306,52000,205000,54286.84210526316,173223.2894736842
E02002307,40000,145000,45123.68421052631,134960.52631578947
E02002308,38500,158975,44480.26315789474,148961.84210526315
E02002309,40250,141500,44717.5,116714.73684210527
E02002310,36110,134000,36468.15789473684,122342.1052631579
E02002311,38000,145000,45314.21052631579,126952.63157894737
E02002312,42500,140000,37010.39473684211,117381.57894736843
E02002313,27000,84000,25463.157894736843,76848.42105263157
E02002314,58475,173250,59332.76315789474,160236.84210526315
E02002315,35000,117500,35229.73684210526,109421.05263157895
E02002316,51500,273995,55687.5,204440.7894736842
E02002317,35000,121000,37090.21052631579,114560.78947368421
