msoa11cd,lad20cd,imd_overall_score_2015,imd_income_score_2015,imd_employment_score_2015,imd_health_disability_score_2015,imd_housing_services_score_2015,total_ppl_est_2015
E02001146,E08000005,48.952842891718404,0.3137869093970325,0.19422371882563402,1.1014212353993476,21.867902241397452,9503
E02001147,E08000005,46.08577213941254,0.274121766768961,0.2056682376150811,1.1941170539237176,22.27244695309075,9124
E02001148,E08000005,32.259823523592836,0.17345682065486198,0.14392867741616383,0.9200951627262836,17.81766099515283,10109
E02001149,E08000005,48.224862123929064,0.26294361426579,0.20391472404861527,1.3500274955170353,15.836360629607492,10038
E02001150,E08000005,37.36439090802851,0.21776031319387637,0.1809536052354797,0.9672382844454832,17.607227299287132,8557
E02001151,E08000005,21.19726775402695,0.11241748556377266,0.09860540978624252,0.36098601965353055,16.193719987843178,9871
E02001152,E08000005,34.26559118324377,0.20486720035091566,0.16833622107687246,0.8666298936286874,17.771580107467923,9119
E02001153,E08000005,50.457519347095534,0.30394911185789725,0.23839097455592895,1.38303984637542,19.593050984157465,10415
E02001154,E08000005,28.829369066300508,0.16421037661828167,0.13351039623381716,0.7718800510003923,17.659456747744212,10196
E02001155,E08000005,32.7426706122449,0.17835387755102042,0.1544374149659864,0.8689288435374151,15.082783129251702,7350
E02001156,E08000005,18.617801537023574,0.09600477723543463,0.09256869872260878,0.3908622909959497,12.39556724478139,9629
E02001157,E08000006,57.719044494438194,0.36629796275465565,0.2561264841894763,1.583491063617048,23.106824021997248,8001
E02001158,E08000006,48.93139973744667,0.28428897276009185,0.2290827042993108,1.2100886117492615,17.323356087955364,6094
E02001159,E08000006,35.659553184557744,0.20257533800293206,0.1720079817559863,0.8987880762339143,19.357046587392084,6139
E02001160,E08000006,46.994897702909654,0.30224900459418075,0.23018652373660028,1.346742113323124,21.007973353751915,6530
E02001161,E08000006,26.41597574123989,0.14278706199460917,0.11809754043126683,0.7892398921832884,17.722870956873315,5936
E02001162,E08000006,28.52479125972521,0.1617856315179606,0.14244562158583016,0.7868367819897368,14.354168846217513,6041
E02001163,E08000006,23.925873326015367,0.1274715697036224,0.11354259055982438,0.5622388583973655,17.39588737650933,9110
E02001164,E08000006,37.09024913857678,0.1993478651685393,0.157772734082397,1.1579487640449437,25.180500823970036,6675
E02001165,E08000006,29.530144797826434,0.179151989771456,0.1490866229822599,0.7911861914655586,12.433131852325396,6257
E02001166,E08000006,28.265476294357185,0.15712929028504946,0.125249418266434,0.46797309482257127,22.477457678883074,6876
E02001167,E08000006,34.915228488372094,0.2172546511627907,0.14806031976744186,0.6427402616279071,21.251673691860468,6880
E02001168,E08000006,32.15086855138258,0.18515280643829962,0.1494899917457697,1.0522431902600082,17.024233182005776,9692
E02001169,E08000006,8.546086473013133,0.04852957530438117,0.05096702137858306,0.10608263828971336,8.784649314543188,10431
E02001170,E08000006,8.196154168369432,0.0338451164691459,0.037253473641193295,-0.1200384143849612,17.103390375970577,9788
E02001171,E08000006,14.285216966580979,0.06753521850899742,0.07154173093401886,0.36236795201371036,12.264060839760068,5835
E02001172,E08000006,51.35134989573596,0.28522384410728413,0.22231681886819588,1.4789884950025165,25.435410440785216,13907
E02001173,E08000006,52.78009532820816,0.29593435836782966,0.200622117090479,1.6656123004139562,21.78706221170905,8455
E02001174,E08000006,21.743471881759195,0.10639221341023793,0.09586445565969719,0.7756575342465754,13.548348233597693,5548
E02001175,E08000006,36.89490078806643,0.20471587390937238,0.16436025893611034,1.1259059949338588,20.204102589361103,7106
E02001176,E08000006,27.938746017620364,0.15769324552816588,0.13846400284773516,0.8302462400996709,16.5597686215182,11237
E02001177,E08000006,34.819393356224545,0.2001364688972291,0.1503386568713567,1.3132256647768108,18.8130824083686,12523
E02001178,E08000006,34.19308848136567,0.16038823628834614,0.10828192343446294,1.042424321811882,23.60146023831657,11833
E02001179,E08000006,46.38703550390065,0.25020283394363957,0.17814042349944278,1.4688992198694475,16.27784588441331,6281
E02001180,E08000006,62.59298568608095,0.32891049687397167,0.2618532411977624,2.0384529450477133,21.072366897005594,6078
E02001181,E08000006,44.63244909181803,0.26758156973837693,0.21358856857190467,1.2892037993667722,22.282229128478587,6001
E02001182,E08000006,48.16409509559435,0.2670166251039069,0.2118344139650873,1.7245459684123026,18.019565586034915,6015
E02001183,E08000006,37.29085389819588,0.20712000644329895,0.1599519974226804,1.200583762886598,13.957028028350518,6208
E02001184,E08000006,32.09650226424088,0.16525462779057756,0.108356240565663,1.0571277508540557,28.109463335187097,12587
E02001185,E08000006,26.14348344635022,0.15334862385321102,0.1206568607897886,0.7273249900279218,14.733679696848823,10028
E02001186,E08000006,26.484897873155777,0.14459254646484002,0.1243102126844223,0.862525388005365,17.806522897106724,10438
E02001187,E08000007,26.281809671507123,0.15346820809248554,0.12953038206682646,0.6500508952488369,11.985755251656563,7093
E02001188,E08000007,35.889590703363915,0.21611461773700305,0.15160623853211008,0.8688300917431192,18.45776256880734,8175
E02001189,E08000007,20.57766474197041,0.12403560688078911,0.09940538914952483,0.3442309635510646,10.077973294839408,8313
E02001190,E08000007,68.80657452265602,0.40779338842975205,0.30798176118552295,2.0876588771729834,16.498364063835847,7018
E02001191,E08000007,23.010853533629223,0.12698344144759305,0.11428559235233869,0.45289501536360527,14.554917377944692,5858
E02001192,E08000007,14.70690914462993,0.07581769833062492,0.0737142857142857,0.03131112424287191,10.66463835130743,6769
E02001193,E08000007,32.99300599287334,0.19234969225785553,0.14482134758665371,0.8421013929381276,11.88106997084548,6174
E02001194,E08000007,12.19378983911939,0.06932193056731584,0.05772734970364098,-0.17282658763759526,12.271335139712107,5905
E02001195,E08000007,23.178276956462767,0.11549681269496813,0.09685216329852163,0.5645349247253493,15.22644201817442,7373
E02001196,E08000007,16.830429593030814,0.09856975685866598,0.09558626966584319,0.2699005330906254,13.675607203224548,7691
E02001197,E08000007,15.888900723725614,0.09887869729389552,0.07745956576463185,0.01089018250471997,16.167407174323476,6356
E02001198,E08000007,31.12732114361702,0.17889188829787234,0.15399867021276598,0.7625969414893617,20.352768218085107,7520
E02001199,E08000007,10.852788975782039,0.07103342583249243,0.05379616548940464,-0.25566826437941476,12.364881306760847,7928
E02001200,E08000007,59.152387616373574,0.3292823998817792,0.28467622284616523,2.0269272942219594,17.325707699128124,6767
E02001201,E08000007,21.138178277282087,0.10312336993822922,0.0873828071379547,0.420981125600549,13.845162663006178,5828
E02001202,E08000007,38.65584713988143,0.21269908668482615,0.14112722320141002,1.1834446402820062,12.070877904182023,6241
E02001203,E08000007,6.174446303568381,0.03166160150247567,0.039234761823459106,-0.5965646235274031,19.589270274884754,5857
E02001204,E08000007,22.59089389834182,0.12062934865069903,0.09907521404573534,0.5598032946786605,9.050482822152379,9227
E02001205,E08000007,30.510770268566386,0.164580506871769,0.13974656411549616,0.9458998865212457,15.465049930651873,7931
E02001206,E08000007,16.69873407929272,0.0974235391628678,0.08645931758530184,0.3373537781461528,11.637792650918636,7239
E02001207,E08000007,13.804258620689655,0.07198161869478484,0.07815203761755486,0.21279737817041897,9.743716300940438,7018
E02001208,E08000007,22.566391556514702,0.11957647693552739,0.1088370650121392,0.6219661451308336,8.776498516320475,7414
E02001209,E08000007,24.3327213968254,0.13386628571428572,0.1079664761904762,0.7514930793650794,11.482892571428573,7875
E02001210,E08000007,36.8050659712433,0.20260403157597973,0.17380265012686777,1.025631096701438,18.880716802932053,7094
E02001211,E08000007,10.596104811274907,0.06119471893730763,0.05843220476267617,-0.07625433338733194,11.913831686376154,6173
E02001212,E08000007,47.260075962386125,0.27870584778136936,0.20825536291507493,1.382036879224214,17.390179694387303,6806
E02001213,E08000007,15.33219735029147,0.08272813990461049,0.07757318494965554,0.25694647588765235,12.75642904080551,9435
E02001214,E08000007,19.236842590155305,0.10105672545406685,0.09555646222690181,0.27864964464332725,19.187629244538034,7598
E02001215,E08000007,13.931180013573126,0.08365286732270105,0.078348320325755,0.05715693926026468,17.808796403121818,5894
E02001216,E08000007,9.97992866811045,0.061818895506226317,0.0574522198159177,-0.127381835408771,13.467224011911206,7388
E02001217,E08000007,21.76587825319806,0.12845169827966477,0.0992337891486546,0.4170630789589766,13.237772386413763,6801
E02001218,E08000007,9.664396987447699,0.06011966527196652,0.06013841004184101,-0.35676,11.850709288702928,5975
E02001219,E08000007,5.898366985732346,0.03951038468484739,0.04850767563662633,-0.263448076575763,12.18749990969839,5537
E02001220,E08000007,12.875943183848491,0.0847934607825621,0.07307003752010005,0.036067357512953375,19.082095050920138,5597
E02001221,E08000007,6.552834348561759,0.046089847715736036,0.0477766497461929,-0.133814551607445,9.16004771573604,5910
E02001222,E08000007,12.402658589964046,0.07651649210567453,0.0701738314835079,-0.007170392371424111,11.693760200093793,6397
E02001223,E08000007,5.73843691314554,0.03849765258215962,0.04204841549295774,-0.34806103286384976,13.999083920187795,6816
E02001224,E08000007,8.335622846312887,0.05103790489317712,0.06708252929014473,-0.10287112336319781,10.83346416264645,5804
E02001225,E08000007,7.4037294968028915,0.05782791214901307,0.05279997219905477,-0.1506841812621629,9.294476230191826,7194
E02001226,E08000007,14.465657110255314,0.09230609042932535,0.07837697903294823,0.10101911282270717,16.97363571530452,7011
E02001227,E08000007,3.099559972466013,0.031604543107898814,0.030847358458096715,-0.6981254517294786,10.614402856651179,5811
E02001228,E08000007,4.579443262411347,0.03667543859649123,0.03220884658454647,-0.5002383351997014,13.947406121687198,5358
E02001229,E08000008,19.746975228426397,0.10897624365482234,0.09430710659898478,0.5161947208121828,13.779035431472082,9850
E02001230,E08000008,19.71027749126601,0.1143422059557478,0.09798569289635667,0.4521715188820496,15.47849708867077,6011
E02001231,E08000008,23.464293671584173,0.15392279056941954,0.1262319040397077,0.5362270784502964,15.456297394181718,7253
E02001232,E08000008,41.417522526817635,0.22387377830750893,0.17398104886769963,1.1817423122765198,16.506295113230035,8390
E02001233,E08000008,33.73539393543327,0.19690863939354333,0.15863285844987585,1.0230849562148738,11.096213566854006,7651
E02001234,E08000008,45.63819155334728,0.24885617154811715,0.19128844142259413,1.4129445606694562,14.115913441422594,7648
E02001235,E08000008,30.851613811499703,0.1602497036158862,0.13630186721991702,0.8072703023117961,11.810716656787196,6748
E02001236,E08000008,47.65979945054946,0.26591861263736266,0.20725618131868134,1.4602208104395602,16.431623969780222,5824
E02001237,E08000008,30.258145640733893,0.19219015787227992,0.1466835443037975,0.7270974256862466,12.26318845114493,7031
E02001238,E08000008,26.886362120620035,0.15111006903738441,0.1297538100820633,0.6879055620685163,17.805701055099647,7677
E02001239,E08000008,33.028865108695655,0.19251478260869564,0.13808771739130435,0.888015652173913,11.05494,9200
E02001240,E08000008,26.62658359057676,0.14646547522339562,0.11384061738424046,0.6512675873273761,9.804694394800975,6155
E02001241,E08000008,53.512147264377,0.320330571086262,0.23097683706070288,1.618276158146965,19.737358626198084,10016
E02001242,E08000008,17.952224881941053,0.07812685230418498,0.0666945122944146,0.4268866634098681,14.309374043315422,6141
E02001243,E08000008,19.924002173079383,0.09923418126038604,0.09971404831905918,0.38110686437428093,14.211104435638502,7823
E02001244,E08000008,16.32477264393106,0.0877918958562523,0.08129079574624129,0.3204031903190319,10.896172167216722,5454
E02001245,E08000008,33.699569993642726,0.17817457088366181,0.14470832803560077,0.928953464717101,16.030791862682772,7865
E02001246,E08000008,38.493567237163816,0.2152826677533279,0.18340206465634337,1.1050532464004346,16.914088834555827,7362
E02001247,E08000008,31.939020020310462,0.1842789786740171,0.151858407079646,0.8421942550413463,14.615226751777165,6893
E02001248,E08000008,38.43114526178741,0.21591062959174184,0.17867748535292477,1.076829721938064,18.990257230540315,10753
E02001249,E08000008,31.650037641934983,0.1596770881941204,0.1327013532431171,0.7030063773526208,21.10622398506766,6429
E02001250,E08000008,15.521280116332466,0.0793133323128731,0.07360140823511405,0.3493044543088933,20.254990968926986,6533
E02001251,E08000008,21.294363788767814,0.11860368818105615,0.11275725062866722,0.6304095557418273,11.805476613579213,5965
E02001252,E08000008,15.285750341250342,0.07722181272181272,0.07227723177723178,0.45330821730821735,11.279502593502594,7326
E02001253,E08000008,24.688360344490114,0.13516089254257194,0.10996789978469368,0.7471094147582698,14.941227833235468,5109
E02001254,E08000008,28.563964640306565,0.15157219996516286,0.1338585612262672,0.7715661034662951,15.999500609649887,5741
E02001255,E08000008,60.24051827242525,0.3535299794336339,0.26742429995253914,1.6749661445973738,20.55303417180826,6321
E02001256,E08000008,40.946861948279214,0.24171709119191134,0.1737628815866226,1.143735757340074,17.381210771923,10286
E02001257,E08000008,33.56375822699798,0.18971759570181332,0.1673202372957242,0.9531715916722633,16.911910566375642,8934
E02001258,E08000008,18.295437060972183,0.07974557459960663,0.07565481876931722,0.45958078111829165,20.238648496768757,7118
E02001259,E08000009,36.77325543582836,0.2741886665383875,0.18129959592072348,0.6611931883779103,18.394269097556283,10394
E02001260,E08000009,12.631033763524965,0.0762137922044062,0.07560213792204405,-0.039117846434623904,9.494627819058794,7671
E02001261,E08000009,24.80934124941507,0.16014284043051008,0.12584487599438465,0.40230229293401965,16.045883715489005,8548
E02001262,E08000009,25.807721429413846,0.20633176082085153,0.1359324212760939,0.3912885953532256,13.258514919212171,8479
E02001263,E08000009,8.701981935798853,0.0536752105455877,0.06266922983034297,-0.17907372146954717,9.759880019528866,8193
E02001264,E08000009,17.636610033524903,0.10642073754789272,0.09017480842911878,0.09195941091954024,15.01215002394636,8352
E02001265,E08000009,16.765194883835886,0.10694920909540287,0.09688012852199702,0.32303571428571426,11.877874073158676,8092
E02001266,E08000009,26.284168276856523,0.16685263157894736,0.15177346791636626,0.5047204037490988,16.51427873107426,6935
E02001267,E08000009,19.066872686409308,0.10773175568482285,0.09970253833950292,0.4957774986779482,12.387157191961924,7564
E02001268,E08000009,10.48644258172674,0.06039270746018441,0.07381852472757754,-0.12516275495948592,12.02926040793518,7158
E02001269,E08000009,24.885686010851614,0.15270653456003774,0.1209037508846426,0.38283510261854214,20.15186954470394,8478
E02001270,E08000009,9.67754434509425,0.06368160947317544,0.0559829627839536,-0.27750737071048814,10.065528637022716,8276
E02001271,E08000009,18.10814811984103,0.12667456435340874,0.10444420666462856,0.3058434729440538,8.073713084683583,6542
E02001272,E08000009,8.797785783600194,0.05293777292576419,0.054327510917030565,-0.4959382581271228,8.836213003396411,8244
E02001273,E08000009,9.957397164599188,0.06213238819972897,0.048865839674762844,-0.48264588762639427,14.82370311685604,9593
E02001274,E08000009,6.76634287515763,0.05044085750315258,0.0511702395964691,-0.5231394703656999,11.255695838587643,7930
E02001275,E08000009,45.23155973295854,0.2804048957601312,0.2109386273131881,1.1660344342937454,22.005119465917076,8538
E02001276,E08000009,21.002295415117718,0.14244027261462208,0.1138732342007435,0.29839776951672864,12.335859727385376,8070
E02001277,E08000009,26.862465765004224,0.1752026627218935,0.1406293322062553,0.44354237109044803,23.553577979712596,9464
E02001278,E08000009,6.50909257724636,0.04133443826210489,0.04811234757902214,-0.5132866106309932,9.067152835326151,8447
E02001279,E08000009,5.43988767281106,0.03714896313364055,0.04244158986175116,-0.6592327188940091,11.16269228110599,8680
E02001280,E08000009,23.006615659635326,0.15856727446073174,0.12794112739840305,0.24974484566797758,13.558792515790728,8391
E02001281,E08000009,4.96235787000783,0.035946097624641085,0.03672487601148525,-0.6024085095275384,8.376016444792482,7662
E02001282,E08000009,9.01536051948052,0.06085849350649351,0.04795542857142857,-0.3796174545454546,8.281511272727274,9625
E02001283,E08000009,9.217619803063457,0.06616356673960613,0.052780634573304154,-0.7119227571115974,18.06281083150985,9140
E02001284,E08000009,5.2947382638972265,0.030909592988353947,0.02717829271221035,-0.9753420578700924,15.418705606915596,8329
E02001285,E08000009,5.840382566283141,0.04885330165082541,0.04255965482741371,-0.9093549274637319,15.440441345672836,7996
E02001286,E08000009,5.619708455522972,0.044912512218963835,0.03933235581622679,-0.8502741935483872,16.434134530791788,8184
E02001287,E08000010,9.240360452776795,0.05632189600282985,0.0529073222497347,0.11054227095861337,17.082409975238768,5654
E02001288,E08000010,12.947191506410256,0.08492481303418804,0.08571714743589744,0.1363003472222222,15.587461805555554,7488
E02001289,E08000010,10.92850727254489,0.07333413582104524,0.0710095295415789,0.19170929882636173,10.686916842210854,9969
E02001290,E08000010,17.69243123278795,0.09817252551433663,0.10979329337437227,0.44552502834926294,16.569966790863436,6173
E02001291,E08000010,29.148782262277955,0.1729868077324974,0.14389668234064787,0.7241670585161964,10.03421460292581,7656
E02001292,E08000010,14.128570532529823,0.08077309064075759,0.08409199360472268,0.15632419136637563,10.972325052269094,8131
E02001293,E08000010,19.673586489588455,0.10728365305787833,0.11053877684866373,0.527119363830136,17.702177570093458,6099
E02001294,E08000010,25.606991794738214,0.13014131284188593,0.12367791091430061,0.5976713988017713,6.5639713467048715,7678
E02001295,E08000010,49.64640381282496,0.2738718837488335,0.22201853086255163,1.5842069057459005,13.914917744300759,7501
E02001296,E08000010,59.17420613107822,0.3465490486257928,0.25316479915433404,1.6459741014799154,15.198084038054969,9460
E02001297,E08000010,31.104885552069323,0.1685396683101748,0.1550736590467653,0.9671099656357388,16.49195741819812,6693
E02001298,E08000010,41.84729406899811,0.2420952268431002,0.1964262759924386,1.1328193525519847,15.806219163516069,8464
E02001299,E08000010,22.014447445419762,0.12344586990772001,0.11525849651136619,0.7182542201215395,10.363300247580463,8886
E02001300,E08000010,30.51825561970274,0.16756688367522418,0.14485517749662205,0.8646792777300086,10.493826802604103,8141
E02001301,E08000010,39.09499112320985,0.21776375902473666,0.17342892650017752,1.261490472245236,16.391442774292813,8449
E02001302,E08000010,33.44003047161462,0.19245732709571375,0.17374434188898724,0.9414379820457706,15.65600695410292,7909
E02001303,E08000010,48.861754626935166,0.2821586544057735,0.2408533348853451,1.356318240018624,15.629860784541965,8591
E02001304,E08000010,11.546397934048471,0.07292411601112435,0.07697187127532777,0.0034126340882002413,12.301494874851013,12585
E02001305,E08000010,16.375080338777977,0.09869401088929218,0.09687924984875983,0.346908408953418,8.08581536600121,8265
E02001306,E08000010,17.64005767391007,0.09784980183135164,0.10001640016400165,0.28620459204592047,10.280240125734592,7317
E02001307,E08000010,7.568799657680787,0.04257312794180573,0.052200513478818995,-0.08225194694052203,8.377695335900727,11685
E02001308,E08000010,22.522029773462783,0.12182524271844661,0.11917880258899675,0.5510302588996764,9.997446601941748,6180
E02001309,E08000010,21.067153680748795,0.11180242853528967,0.09895193523905894,0.425684163926132,13.94505514798887,7906
E02001310,E08000010,40.11364340665294,0.23310206956333296,0.17304009101744502,1.1596802470473508,15.362568967385416,9229
E02001311,E08000010,24.964414482345898,0.14688461998803112,0.12327312986235789,0.44829994015559543,16.176318850987432,8355
E02001312,E08000010,28.447324723721408,0.15652056026728345,0.13048380878951427,0.7440512721665382,12.948667566178361,7782
E02001313,E08000010,40.67888498759306,0.24165124069478908,0.1980255583126551,1.0189023573200993,13.818617493796527,8060
E02001314,E08000010,11.55256458984845,0.07570892470531634,0.07260572528265576,0.013155761366369952,12.995808515756556,8314
E02001315,E08000010,15.105135131596176,0.08943983239491947,0.08402487887914104,0.1311469163284012,13.819667801492733,7637
E02001316,E08000010,45.244346029298384,0.2289734772552043,0.18581511179645335,1.0882752505782576,6.586936931380108,6485
E02001317,E08000010,31.893871302298177,0.17879646434885094,0.15190925162050678,0.9448643488509135,13.023622038892164,8485
E02001318,E08000010,25.5771557501904,0.14894567149022594,0.14115752729119066,0.7580691799949226,12.94131505458238,7878
E02001319,E08000010,44.645672685928304,0.24389646869983947,0.19566907437132158,1.1738406902086678,16.076451043338682,7476
E02001320,E08000010,26.308932075471695,0.15223812621990893,0.1364594664931685,0.6058789850357841,11.44591073519844,7685
E02001321,E08000010,16.61310973109852,0.10235765103098998,0.09429386229350055,0.41795827806583863,16.116153261787048,8293
E02001322,E08000010,17.289335673778016,0.10090858763165002,0.10061517688360788,0.23324844720496896,9.693027545233596,7406
E02001323,E08000010,21.962092540010325,0.1373151781104801,0.12374225606608157,0.3756763035622096,13.97141391326794,7748
E02001324,E08000010,25.145956240442302,0.16756311022232678,0.13491765674626513,0.5522816139277732,10.179557228561345,8501
E02001325,E08000010,11.836880123743233,0.07288128383604021,0.07732302139726734,0.11340268110337717,10.70193903067801,7758
E02001326,E08000010,14.476391381721113,0.09725867547985254,0.09026986144654887,0.34048239481377907,11.828355154442608,7867
E02001327,E08000011,62.75720465237846,0.42361944589649764,0.28838238369053837,1.9746727652901201,20.269865917407213,7652
E02001328,E08000011,27.317890589513183,0.146930384121655,0.12961380468055692,1.0265642342253383,21.486663078897994,10127
E02001329,E08000011,61.15976776289078,0.34767221545540666,0.2981904181892001,2.034561375016917,17.489773582352147,7389
E02001330,E08000011,54.770296757545154,0.3110232245035342,0.2444293728262089,1.763968248625603,21.471268259845168,8913
E02001331,E08000011,54.07520414053946,0.3150252811784612,0.2519486413854882,1.7005489200756445,16.864407186224742,10047
E02001332,E08000011,56.949033217793186,0.3510114095898325,0.2762276140958983,2.0778479202772964,26.305583477758518,6924
E02001333,E08000011,49.7529729478695,0.2714618599791014,0.23582421920352956,1.6846966213862764,15.88229513526065,8613
E02001334,E08000011,73.17986981831011,0.43767595695889927,0.3521739283824308,2.0295591815134943,22.57244981478215,5669
E02001335,E08000011,22.72984898806435,0.12036741048261547,0.10904398028022833,0.8730574727555787,15.603398546964193,7708
E02001336,E08000011,69.26718959897974,0.41312852486892454,0.32407496103159983,1.8978242879410514,21.824732889329745,7057
E02001337,E08000011,37.94821648971466,0.22964515593895155,0.18403118779031186,1.1757543132050432,15.967220968812208,6028
E02001338,E08000011,43.65375840768703,0.2581570006863418,0.18416180507892932,1.547158030199039,14.448744509265616,5828
E02001339,E08000011,42.79371873595927,0.2512478658079976,0.2012564025760072,1.3928936648195298,22.11904163546503,6677
E02001340,E08000011,20.93265595463138,0.10117936172578672,0.09404692538641166,0.6157483598354275,10.282348270877348,8993
E02001341,E08000011,49.45907410502856,0.3196860286948043,0.24209499930352416,1.5482313692714862,14.698445465942331,7179
E02001342,E08000011,17.445725213256885,0.08514109914697246,0.08026737519228079,0.7304305691511677,15.074890644665082,7151
E02001343,E08000011,17.365893147992136,0.07704142094917159,0.08221707385565852,0.3911310025273799,18.789881774782366,7122
E02001344,E08000011,33.32108955792683,0.197906631097561,0.1610392530487805,1.132071455792683,23.274761051829266,5248
E02001345,E08000011,17.635399283154122,0.08869444444444444,0.08896451612903226,0.5518426523297492,17.546951792114694,5580
E02001346,E08000011,48.566368628517054,0.29897118390648364,0.23870993611526437,1.4147428299578633,18.030110235150197,7357
E02001347,E08000012,41.92208677415127,0.2427923712151003,0.20012098571241316,1.4774510420762879,12.968421811508716,7629
E02001348,E08000012,36.36233094435076,0.18628485103991008,0.15823749297358067,1.1685071669477234,6.3561552838673405,7116
E02001349,E08000012,35.28005297351324,0.16590829585207398,0.154303848075962,1.2482206396801598,9.115984007996001,8004
E02001350,E08000012,53.87739222305576,0.3157320580145036,0.24278157039259815,1.9285112528132033,17.057348712178044,7998
E02001351,E08000012,53.711853685503684,0.3156611793611794,0.24116879606879607,1.9762173218673218,16.618727395577395,8140
E02001352,E08000012,57.371216929611656,0.3144635922330097,0.24615427791262137,1.9737034283980583,14.64493765169903,6592
E02001353,E08000012,19.506264909478165,0.11008919062832799,0.10738711395101172,0.7224904153354632,17.117447284345047,7512
E02001354,E08000012,52.69940502125398,0.3020148777895856,0.2404238841657811,1.6631236716259299,17.86951062699256,7528
E02001355,E08000012,59.09611338997949,0.31810035159683564,0.24729724582478757,1.8075464400820394,11.49872194550249,6826
E02001356,E08000012,59.466631815458356,0.35196405032953865,0.25067405632115036,1.782408927501498,13.362035949670462,6676
E02001357,E08000012,60.65209239749431,0.34634908883826876,0.2742467255125285,1.7535192198177678,13.98582104214123,7024
E02001358,E08000012,68.56773663310169,0.3824466033186782,0.2917681179974471,2.1147011771379947,10.318861863565452,7051
E02001359,E08000012,30.379212595623557,0.16415708948585664,0.14526845756982742,1.1171446361857322,16.664138053727093,5621
E02001360,E08000012,68.4858785420341,0.38708195179306293,0.3188601998824221,2.353825044091711,14.186277131099352,8505
E02001361,E08000012,51.53593183619551,0.2762409511228534,0.2166997357992074,1.4902813738441216,11.735487318361955,7570
E02001362,E08000012,40.45781464344039,0.22678660860097985,0.17494542732716387,1.406207403375068,11.101507348938487,7348
E02001363,E08000012,54.64234061977626,0.3358244824482448,0.2533896103896104,1.6413313617075993,14.001290471904332,7777
E02001364,E08000012,73.58784145454545,0.3850589090909091,0.31476509090909094,2.3022341818181817,14.672842909090908,5500
E02001365,E08000012,68.32707938454676,0.3778065559148177,0.28614003790835096,2.048207492474077,11.077046716467834,8969
E02001366,E08000012,53.76997806195568,0.2854869363906956,0.23560368206371954,1.6797290265681843,12.267492889427848,9071
E02001367,E08000012,20.778727802037846,0.10477656477438137,0.0996650031191516,0.5139831565814098,10.635830318153461,9618
E02001368,E08000012,66.34109398670583,0.40824594218580923,0.31091528829803683,2.2054561756067397,17.193218735507806,6469
E02001369,E08000012,58.04896443757248,0.33507073830691925,0.26199845380749903,2.0324773869346733,21.988791650560493,7761
E02001370,E08000012,74.33785199466114,0.4385243956695833,0.34661767759157647,2.389403826190123,18.02083983390182,6743
E02001371,E08000012,52.2091231884058,0.31104598662207356,0.22972212931995542,1.7463996655518395,11.593970735785954,7176
E02001372,E08000012,41.37578925822827,0.21832798428033406,0.19283412477484851,1.5284429343376456,17.36257229408875,6107
E02001373,E08000012,46.95057130329935,0.2580738792064014,0.20370327743066974,1.3575566151485257,8.50041159706237,9123
E02001374,E08000012,64.28725975958787,0.3427607326846022,0.2865306239267315,2.036269032627361,18.44956496851746,8735
E02001375,E08000012,46.17252197334845,0.24741309895094982,0.20342273887156223,1.3884339381910973,11.337897363198186,7054
E02001376,E08000012,60.53417529158646,0.33941252406296,0.2225056052542181,1.6472383648510929,16.785141546823688,8831
E02001377,E08000012,32.28878524510821,0.14858860540690036,0.0902090852520224,1.4194667772937841,18.245652285141396,14463
E02001378,E08000012,40.221669917864475,0.2237393480492813,0.1935595482546201,1.3217321611909651,14.840999614989734,7792
E02001380,E08000012,21.400300237029235,0.09676112720568872,0.0945973136686858,0.30290044772188573,16.670938372399263,7594
E02001381,E08000012,51.030226457161056,0.2781654103408005,0.19083299713345367,1.4872604310436353,17.67826658880985,9419
E02001382,E08000012,13.560504518720414,0.07753005307703342,0.0670903744082628,0.2606055085353608,9.649654425476978,6971
E02001383,E08000012,47.224077514572734,0.28840257968498084,0.18964727768820538,1.6675954359419571,19.384440778866423,8063
E02001384,E08000012,33.7685802378774,0.16907419945105215,0.10461473010064044,1.149624428179323,14.59374858188472,10930
E02001385,E08000012,64.93063526966415,0.41918148999015425,0.27736899682748056,1.7238543922984357,24.557201400284434,9141
E02001386,E08000012,52.52705974884336,0.314056444150694,0.2648559153998678,1.7859578321216127,19.05183595505618,7565
E02001387,E08000012,11.891620826610401,0.05728174258408837,0.05763869926771751,0.0573827727441976,7.05022390467916,8057
E02001388,E08000012,23.564572596153848,0.10522115384615384,0.07652920673076923,0.7842278846153846,7.893942427884615,8320
E02001389,E08000012,52.50227390377588,0.2982897381242387,0.2267633982947625,1.8972352314250913,21.25637515225335,6568
E02001390,E08000012,62.28798527148824,0.39135700153879976,0.2913427126841064,1.90379094306441,17.32392020224225,9098
E02001391,E08000012,52.8867099865501,0.315378446536651,0.25108204438466714,1.6278217888365836,24.004635675857433,5948
E02001392,E08000012,14.495413577023498,0.08138624891209748,0.08763777197563098,0.19843707571801567,14.335675195822454,5745
E02001393,E08000012,7.651406668416908,0.038707272249934366,0.04704856917826201,-0.1909377789446049,17.933049881858754,7618
E02001394,E08000012,26.831923917361937,0.14749692093762415,0.11169636471990464,1.0612932061978546,12.847428684942392,10068
