state,zip,year,tested,BLL_geq_10
MI,48073,2015,,
MI,48074,2005,,
MI,48074,2006,,
MI,48074,2007,,
MI,48074,2008,,
MI,48074,2009,,
MI,48074,2010,,
MI,48074,2011,,
MI,48074,2012,,
MI,48074,2013,,
MI,48074,2014,,
MI,48074,2015,,
MI,48075,2005,,
MI,48075,2006,,
MI,48075,2007,,
MI,48075,2008,,
MI,48075,2009,,
MI,48075,2010,,
MI,48075,2011,,
MI,48075,2012,,
MI,48075,2013,,
MI,48075,2014,,
MI,48075,2015,,
MI,48075,2005,,
MI,48075,2006,,
MI,48075,2007,,
MI,48075,2008,,
MI,48075,2009,,
MI,48075,2010,,
MI,48075,2011,,
MI,48075,2012,,
MI,48075,2013,,
MI,48075,2014,,
MI,48075,2015,,
MI,48076,2005,,
MI,48076,2006,,
MI,48076,2007,,
MI,48076,2008,,
MI,48076,2009,,
MI,48076,2010,,
MI,48076,2011,,
MI,48076,2012,,
MI,48076,2013,,
MI,48076,2014,,
MI,48076,2015,,
MI,48076,2005,,
MI,48076,2006,,
MI,48076,2007,,
MI,48076,2008,,
MI,48076,2009,,
MI,48076,2010,,
MI,48076,2011,,
MI,48076,2012,,
MI,48076,2013,,
MI,48076,2014,,
MI,48076,2015,,
MI,48076,2005,,
MI,48076,2006,,
MI,48076,2007,,
MI,48076,2008,,
MI,48076,2009,,
MI,48076,2010,,
MI,48076,2011,,
MI,48076,2012,,
MI,48076,2013,,
MI,48076,2014,,
MI,48076,2015,,
MI,48078,2005,,
MI,48078,2006,,
MI,48078,2007,,
MI,48078,2008,,
MI,48078,2009,,
MI,48078,2010,,
MI,48078,2011,,
MI,48078,2012,,
MI,48078,2013,,
MI,48078,2014,,
MI,48078,2015,,
MI,48079,2005,,
MI,48079,2006,,
MI,48079,2007,,
MI,48079,2008,,
MI,48079,2009,,
MI,48079,2010,,
MI,48079,2011,,
MI,48079,2012,,
MI,48079,2013,,
MI,48079,2014,,
MI,48079,2015,,
MI,48079,2005,,
MI,48079,2006,,
MI,48079,2007,,
MI,48079,2008,,
MI,48079,2009,,
MI,48079,2010,,
MI,48079,2011,,
MI,48079,2012,,
MI,48079,2013,,
MI,48079,2014,,
MI,48079,2015,,
MI,48079,2005,,
MI,48079,2006,,
MI,48079,2007,,
MI,48079,2008,,
MI,48079,2009,,
MI,48079,2010,,
MI,48079,2011,,
MI,48079,2012,,
MI,48079,2013,,
MI,48079,2014,,
MI,48079,2015,,
MI,48080,2005,,
MI,48080,2006,,
MI,48080,2007,,
MI,48080,2008,,
MI,48080,2009,,
MI,48080,2010,,
MI,48080,2011,,
MI,48080,2012,,
MI,48080,2013,,
MI,48080,2014,,
MI,48080,2015,,
MI,48080,2005,,
MI,48080,2006,,
MI,48080,2007,,
MI,48080,2008,,
MI,48080,2009,,
MI,48080,2010,,
MI,48080,2011,,
MI,48080,2012,,
MI,48080,2013,,
MI,48080,2014,,
MI,48080,2015,,
MI,48080,2005,,
MI,48080,2006,,
MI,48080,2007,,
MI,48080,2008,,
MI,48080,2009,,
MI,48080,2010,,
MI,48080,2011,,
MI,48080,2012,,
MI,48080,2013,,
MI,48080,2014,,
MI,48080,2015,,
MI,48081,2005,,
MI,48081,2006,,
MI,48081,2007,,
MI,48081,2008,,
MI,48081,2009,,
MI,48081,2010,,
MI,48081,2011,,
MI,48081,2012,,
MI,48081,2013,,
MI,48081,2014,,
MI,48081,2015,,
MI,48081,2005,,
MI,48081,2006,,
MI,48081,2007,,
MI,48081,2008,,
MI,48081,2009,,
MI,48081,2010,,
MI,48081,2011,,
MI,48081,2012,,
MI,48081,2013,,
MI,48081,2014,,
MI,48081,2015,,
MI,48081,2005,,
MI,48081,2006,,
MI,48081,2007,,
MI,48081,2008,,
MI,48081,2009,,
MI,48081,2010,,
MI,48081,2011,,
MI,48081,2012,,
MI,48081,2013,,
MI,48081,2014,,
MI,48081,2015,,
MI,48082,2005,,
MI,48082,2006,,
MI,48082,2007,,
MI,48082,2008,,
MI,48082,2009,,
MI,48082,2010,,
MI,48082,2011,,
MI,48082,2012,,
MI,48082,2013,,
MI,48082,2014,,
MI,48082,2015,,
MI,48083,2005,,
MI,48083,2006,,
MI,48083,2007,,
MI,48083,2008,,
MI,48083,2009,,
MI,48083,2010,,
MI,48083,2011,,
MI,48083,2012,,
MI,48083,2013,,
MI,48083,2014,,
MI,48083,2015,,
MI,48083,2005,,
MI,48083,2006,,
MI,48083,2007,,
MI,48083,2008,,
MI,48083,2009,,
MI,48083,2010,,
MI,48083,2011,,
MI,48083,2012,,
MI,48083,2013,,
MI,48083,2014,,
MI,48083,2015,,
MI,48084,2005,,
MI,48084,2006,,
MI,48084,2007,,
MI,48084,2008,,
MI,48084,2009,,
MI,48084,2010,,
MI,48084,2011,,
MI,48084,2012,,
MI,48084,2013,,
MI,48084,2014,,
MI,48084,2015,,
MI,48085,2005,,
MI,48085,2006,,
MI,48085,2007,,
MI,48085,2008,,
MI,48085,2009,,
MI,48085,2010,,
MI,48085,2011,,
MI,48085,2012,,
MI,48085,2013,,
MI,48085,2014,,
MI,48085,2015,,
MI,48085,2005,,
MI,48085,2006,,
MI,48085,2007,,
MI,48085,2008,,
MI,48085,2009,,
MI,48085,2010,,
MI,48085,2011,,
MI,48085,2012,,
MI,48085,2013,,
MI,48085,2014,,
MI,48085,2015,,
MI,48086,2005,,
MI,48086,2006,,
MI,48086,2007,,
MI,48086,2008,,
MI,48086,2009,,
MI,48086,2010,,
MI,48086,2011,,
MI,48086,2012,,
MI,48086,2013,,
MI,48086,2014,,
MI,48086,2015,,
MI,48087,2005,,
MI,48087,2006,,
MI,48087,2007,,
MI,48087,2008,,
MI,48087,2009,,
MI,48087,2010,,
MI,48087,2011,,
MI,48087,2012,,
MI,48087,2013,,
MI,48087,2014,,
MI,48087,2015,,
MI,48088,2005,,
MI,48088,2006,,
MI,48088,2007,,
MI,48088,2008,,
MI,48088,2009,,
MI,48088,2010,,
MI,48088,2011,,
MI,48088,2012,,
MI,48088,2013,,
MI,48088,2014,,
MI,48088,2015,,
MI,48088,2005,,
MI,48088,2006,,
MI,48088,2007,,
MI,48088,2008,,
MI,48088,2009,,
MI,48088,2010,,
MI,48088,2011,,
MI,48088,2012,,
MI,48088,2013,,
MI,48088,2014,,
MI,48088,2015,,
MI,48089,2005,,
MI,48089,2006,,
MI,48089,2007,,
MI,48089,2008,,
MI,48089,2009,,
MI,48089,2010,,
MI,48089,2011,,
MI,48089,2012,,
MI,48089,2013,,
MI,48089,2014,,
MI,48089,2015,,
MI,48089,2005,,
MI,48089,2006,,
MI,48089,2007,,
MI,48089,2008,,
MI,48089,2009,,
MI,48089,2010,,
MI,48089,2011,,
MI,48089,2012,,
MI,48089,2013,,
MI,48089,2014,,
MI,48089,2015,,
MI,48090,2005,,
MI,48090,2006,,
MI,48090,2007,,
MI,48090,2008,,
MI,48090,2009,,
MI,48090,2010,,
MI,48090,2011,,
MI,48090,2012,,
MI,48090,2013,,
MI,48090,2014,,
MI,48090,2015,,
MI,48091,2005,,
MI,48091,2006,,
MI,48091,2007,,
MI,48091,2008,,
MI,48091,2009,,
MI,48091,2010,,
MI,48091,2011,,
MI,48091,2012,,
MI,48091,2013,,
MI,48091,2014,,
MI,48091,2015,,
MI,48091,2005,,
MI,48091,2006,,
MI,48091,2007,,
MI,48091,2008,,
MI,48091,2009,,
MI,48091,2010,,
MI,48091,2011,,
MI,48091,2012,,
MI,48091,2013,,
MI,48091,2014,,
MI,48091,2015,,
MI,48092,2005,,
MI,48092,2006,,
MI,48092,2007,,
MI,48092,2008,,
MI,48092,2009,,
MI,48092,2010,,
MI,48092,2011,,
MI,48092,2012,,
MI,48092,2013,,
MI,48092,2014,,
MI,48092,2015,,
MI,48092,2005,,
MI,48092,2006,,
MI,48092,2007,,
MI,48092,2008,,
MI,48092,2009,,
MI,48092,2010,,
MI,48092,2011,,
MI,48092,2012,,
MI,48092,2013,,
MI,48092,2014,,
MI,48092,2015,,
MI,48092,2005,,
MI,48092,2006,,
MI,48092,2007,,
MI,48092,2008,,
MI,48092,2009,,
MI,48092,2010,,
MI,48092,2011,,
MI,48092,2012,,
MI,48092,2013,,
MI,48092,2014,,
MI,48092,2015,,
MI,48093,2005,,
MI,48093,2006,,
MI,48093,2007,,
MI,48093,2008,,
MI,48093,2009,,
MI,48093,2010,,
MI,48093,2011,,
MI,48093,2012,,
MI,48093,2013,,
MI,48093,2014,,
MI,48093,2015,,
MI,48093,2005,,
MI,48093,2006,,
MI,48093,2007,,
MI,48093,2008,,
MI,48093,2009,,
MI,48093,2010,,
MI,48093,2011,,
MI,48093,2012,,
MI,48093,2013,,
MI,48093,2014,,
MI,48093,2015,,
MI,48093,2005,,
MI,48093,2006,,
MI,48093,2007,,
MI,48093,2008,,
MI,48093,2009,,
MI,48093,2010,,
MI,48093,2011,,
MI,48093,2012,,
MI,48093,2013,,
MI,48093,2014,,
MI,48093,2015,,
MI,48094,2005,,
MI,48094,2006,,
MI,48094,2007,,
MI,48094,2008,,
MI,48094,2009,,
MI,48094,2010,,
MI,48094,2011,,
MI,48094,2012,,
MI,48094,2013,,
MI,48094,2014,,
MI,48094,2015,,
MI,48094,2005,,
MI,48094,2006,,
MI,48094,2007,,
MI,48094,2008,,
MI,48094,2009,,
MI,48094,2010,,
MI,48094,2011,,
MI,48094,2012,,
MI,48094,2013,,
MI,48094,2014,,
MI,48094,2015,,
MI,48095,2005,,
MI,48095,2006,,
MI,48095,2007,,
MI,48095,2008,,
MI,48095,2009,,
MI,48095,2010,,
MI,48095,2011,,
MI,48095,2012,,
MI,48095,2013,,
MI,48095,2014,,
MI,48095,2015,,
MI,48095,2005,,
MI,48095,2006,,
MI,48095,2007,,
MI,48095,2008,,
MI,48095,2009,,
MI,48095,2010,,
MI,48095,2011,,
MI,48095,2012,,
MI,48095,2013,,
MI,48095,2014,,
MI,48095,2015,,
MI,48095,2005,,
MI,48095,2006,,
MI,48095,2007,,
MI,48095,2008,,
MI,48095,2009,,
MI,48095,2010,,
MI,48095,2011,,
MI,48095,2012,,
MI,48095,2013,,
MI,48095,2014,,
MI,48095,2015,,
MI,48096,2005,,
MI,48096,2006,,
MI,48096,2007,,
MI,48096,2008,,
MI,48096,2009,,
MI,48096,2010,,
MI,48096,2011,,
MI,48096,2012,,
MI,48096,2013,,
MI,48096,2014,,
MI,48096,2015,,
MI,48096,2005,,
MI,48096,2006,,
MI,48096,2007,,
MI,48096,2008,,
MI,48096,2009,,
MI,48096,2010,,
MI,48096,2011,,
MI,48096,2012,,
MI,48096,2013,,
MI,48096,2014,,
MI,48096,2015,,
MI,48096,2005,,
MI,48096,2006,,
MI,48096,2007,,
MI,48096,2008,,
MI,48096,2009,,
MI,48096,2010,,
MI,48096,2011,,
MI,48096,2012,,
MI,48096,2013,,
MI,48096,2014,,
MI,48096,2015,,
MI,48097,2005,,
MI,48097,2006,,
MI,48097,2007,,
MI,48097,2008,,
MI,48097,2009,,
MI,48097,2010,,
MI,48097,2011,,
MI,48097,2012,,
MI,48097,2013,,
MI,48097,2014,,
MI,48097,2015,,
MI,48097,2005,,
MI,48097,2006,,
MI,48097,2007,,
MI,48097,2008,,
MI,48097,2009,,
MI,48097,2010,,
MI,48097,2011,,
MI,48097,2012,,
MI,48097,2013,,
MI,48097,2014,,
MI,48097,2015,,
MI,48097,2005,,
MI,48097,2006,,
MI,48097,2007,,
MI,48097,2008,,
MI,48097,2009,,
MI,48097,2010,,
MI,48097,2011,,
MI,48097,2012,,
MI,48097,2013,,
MI,48097,2014,,
MI,48097,2015,,
MI,48097,2005,,
MI,48097,2006,,
MI,48097,2007,,
MI,48097,2008,,
MI,48097,2009,,
MI,48097,2010,,
MI,48097,2011,,
MI,48097,2012,,
MI,48097,2013,,
MI,48097,2014,,
MI,48097,2015,,
MI,48098,2005,,
MI,48098,2006,,
MI,48098,2007,,
MI,48098,2008,,
MI,48098,2009,,
MI,48098,2010,,
MI,48098,2011,,
MI,48098,2012,,
MI,48098,2013,,
MI,48098,2014,,
MI,48098,2015,,
MI,48099,2005,,
MI,48099,2006,,
MI,48099,2007,,
MI,48099,2008,,
MI,48099,2009,,
MI,48099,2010,,
MI,48099,2011,,
MI,48099,2012,,
MI,48099,2013,,
MI,48099,2014,,
MI,48099,2015,,
MI,48101,2005,,
MI,48101,2006,,
MI,48101,2007,,
MI,48101,2008,,
MI,48101,2009,,
MI,48101,2010,,
MI,48101,2011,,
MI,48101,2012,,
MI,48101,2013,,
MI,48101,2014,,
MI,48101,2015,,
MI,48101,2005,,
MI,48101,2006,,
MI,48101,2007,,
MI,48101,2008,,
MI,48101,2009,,
MI,48101,2010,,
MI,48101,2011,,
MI,48101,2012,,
MI,48101,2013,,
MI,48101,2014,,
MI,48101,2015,,
MI,48103,2005,,
MI,48103,2006,,
MI,48103,2007,,
MI,48103,2008,,
MI,48103,2009,,
MI,48103,2010,,
MI,48103,2011,,
MI,48103,2012,,
MI,48103,2013,,
MI,48103,2014,,
MI,48103,2015,,
MI,48104,2005,,
MI,48104,2006,,
MI,48104,2007,,
MI,48104,2008,,
MI,48104,2009,,
MI,48104,2010,,
MI,48104,2011,,
MI,48104,2012,,
MI,48104,2013,,
MI,48104,2014,,
MI,48104,2015,,
MI,48105,2005,,
MI,48105,2006,,
MI,48105,2007,,
MI,48105,2008,,
MI,48105,2009,,
MI,48105,2010,,
MI,48105,2011,,
MI,48105,2012,,
MI,48105,2013,,
MI,48105,2014,,
MI,48105,2015,,
MI,48106,2005,,
MI,48106,2006,,
MI,48106,2007,,
MI,48106,2008,,
MI,48106,2009,,
MI,48106,2010,,
MI,48106,2011,,
MI,48106,2012,,
MI,48106,2013,,
MI,48106,2014,,
MI,48106,2015,,
MI,48107,2005,,
MI,48107,2006,,
MI,48107,2007,,
MI,48107,2008,,
MI,48107,2009,,
MI,48107,2010,,
MI,48107,2011,,
MI,48107,2012,,
MI,48107,2013,,
MI,48107,2014,,
MI,48107,2015,,
MI,48108,2005,,
MI,48108,2006,,
MI,48108,2007,,
MI,48108,2008,,
MI,48108,2009,,
MI,48108,2010,,
MI,48108,2011,,
MI,48108,2012,,
MI,48108,2013,,
MI,48108,2014,,
MI,48108,2015,,
MI,48108,2005,,
MI,48108,2006,,
MI,48108,2007,,
MI,48108,2008,,
MI,48108,2009,,
MI,48108,2010,,
MI,48108,2011,,
MI,48108,2012,,
MI,48108,2013,,
MI,48108,2014,,
MI,48108,2015,,
MI,48109,2005,,
MI,48109,2006,,
MI,48109,2007,,
MI,48109,2008,,
MI,48109,2009,,
MI,48109,2010,,
MI,48109,2011,,
MI,48109,2012,,
MI,48109,2013,,
MI,48109,2014,,
MI,48109,2015,,
MI,48110,2005,,
MI,48110,2006,,
MI,48110,2007,,
MI,48110,2008,,
MI,48110,2009,,
MI,48110,2010,,
MI,48110,2011,,
MI,48110,2012,,
MI,48110,2013,,
MI,48110,2014,,
MI,48110,2015,,
MI,48111,2005,,
MI,48111,2006,,
MI,48111,2007,,
MI,48111,2008,,
MI,48111,2009,,
MI,48111,2010,,
MI,48111,2011,,
MI,48111,2012,,
MI,48111,2013,,
MI,48111,2014,,
MI,48111,2015,,
MI,48112,2005,,
MI,48112,2006,,
MI,48112,2007,,
MI,48112,2008,,
MI,48112,2009,,
MI,48112,2010,,
MI,48112,2011,,
MI,48112,2012,,
MI,48112,2013,,
MI,48112,2014,,
MI,48112,2015,,
MI,48113,2005,,
MI,48113,2006,,
MI,48113,2007,,
MI,48113,2008,,
MI,48113,2009,,
MI,48113,2010,,
MI,48113,2011,,
MI,48113,2012,,
MI,48113,2013,,
MI,48113,2014,,
MI,48113,2015,,
MI,48114,2005,,
MI,48114,2006,,
MI,48114,2007,,
MI,48114,2008,,
MI,48114,2009,,
MI,48114,2010,,
MI,48114,2011,,
MI,48114,2012,,
MI,48114,2013,,
MI,48114,2014,,
MI,48114,2015,,
MI,48115,2005,,
MI,48115,2006,,
MI,48115,2007,,
MI,48115,2008,,
MI,48115,2009,,
MI,48115,2010,,
MI,48115,2011,,
MI,48115,2012,,
MI,48115,2013,,
MI,48115,2014,,
MI,48115,2015,,
MI,48116,2005,,
MI,48116,2006,,
MI,48116,2007,,
MI,48116,2008,,
MI,48116,2009,,
MI,48116,2010,,
MI,48116,2011,,
MI,48116,2012,,
MI,48116,2013,,
MI,48116,2014,,
MI,48116,2015,,
MI,48117,2005,,
MI,48117,2006,,
MI,48117,2007,,
MI,48117,2008,,
MI,48117,2009,,
MI,48117,2010,,
MI,48117,2011,,
MI,48117,2012,,
MI,48117,2013,,
MI,48117,2014,,
MI,48117,2015,,
MI,48117,2005,,
MI,48117,2006,,
MI,48117,2007,,
MI,48117,2008,,
MI,48117,2009,,
MI,48117,2010,,
MI,48117,2011,,
MI,48117,2012,,
MI,48117,2013,,
MI,48117,2014,,
MI,48117,2015,,
MI,48118,2005,,
MI,48118,2006,,
MI,48118,2007,,
MI,48118,2008,,
MI,48118,2009,,
MI,48118,2010,,
MI,48118,2011,,
MI,48118,2012,,
MI,48118,2013,,
MI,48118,2014,,
MI,48118,2015,,
MI,48120,2005,,
MI,48120,2006,,
MI,48120,2007,,
MI,48120,2008,,
MI,48120,2009,,
MI,48120,2010,,
MI,48120,2011,,
MI,48120,2012,,
MI,48120,2013,,
MI,48120,2014,,
MI,48120,2015,,
MI,48121,2005,,
MI,48121,2006,,
MI,48121,2007,,
MI,48121,2008,,
MI,48121,2009,,
MI,48121,2010,,
MI,48121,2011,,
MI,48121,2012,,
MI,48121,2013,,
MI,48121,2014,,
MI,48121,2015,,
MI,48122,2005,,
MI,48122,2006,,
MI,48122,2007,,
MI,48122,2008,,
MI,48122,2009,,
MI,48122,2010,,
MI,48122,2011,,
MI,48122,2012,,
MI,48122,2013,,
MI,48122,2014,,
MI,48122,2015,,
MI,48123,2005,,
MI,48123,2006,,
MI,48123,2007,,
MI,48123,2008,,
MI,48123,2009,,
MI,48123,2010,,
MI,48123,2011,,
MI,48123,2012,,
MI,48123,2013,,
MI,48123,2014,,
MI,48123,2015,,
MI,48124,2005,,
MI,48124,2006,,
MI,48124,2007,,
MI,48124,2008,,
MI,48124,2009,,
MI,48124,2010,,
MI,48124,2011,,
MI,48124,2012,,
MI,48124,2013,,
MI,48124,2014,,
MI,48124,2015,,
MI,48125,2005,,
MI,48125,2006,,
MI,48125,2007,,
MI,48125,2008,,
MI,48125,2009,,
MI,48125,2010,,
MI,48125,2011,,
MI,48125,2012,,
MI,48125,2013,,
MI,48125,2014,,
MI,48125,2015,,
MI,48126,2005,,
MI,48126,2006,,
MI,48126,2007,,
MI,48126,2008,,
MI,48126,2009,,
MI,48126,2010,,
MI,48126,2011,,
MI,48126,2012,,
MI,48126,2013,,
MI,48126,2014,,
MI,48126,2015,,
MI,48127,2005,,
MI,48127,2006,,
MI,48127,2007,,
MI,48127,2008,,
MI,48127,2009,,
MI,48127,2010,,
MI,48127,2011,,
MI,48127,2012,,
MI,48127,2013,,
MI,48127,2014,,
MI,48127,2015,,
MI,48127,2005,,
MI,48127,2006,,
MI,48127,2007,,
MI,48127,2008,,
MI,48127,2009,,
MI,48127,2010,,
MI,48127,2011,,
MI,48127,2012,,
MI,48127,2013,,
MI,48127,2014,,
MI,48127,2015,,
MI,48128,2005,,
MI,48128,2006,,
MI,48128,2007,,
MI,48128,2008,,
MI,48128,2009,,
MI,48128,2010,,
MI,48128,2011,,
MI,48128,2012,,
MI,48128,2013,,
MI,48128,2014,,
MI,48128,2015,,
MI,48129,2005,,
MI,48129,2006,,
MI,48129,2007,,
MI,48129,2008,,
MI,48129,2009,,
MI,48129,2010,,
MI,48129,2011,,
MI,48129,2012,,
MI,48129,2013,,
MI,48129,2014,,
MI,48129,2015,,
MI,48130,2005,,
MI,48130,2006,,
MI,48130,2007,,
MI,48130,2008,,
MI,48130,2009,,
MI,48130,2010,,
MI,48130,2011,,
MI,48130,2012,,
MI,48130,2013,,
MI,48130,2014,,
MI,48130,2015,,
MI,48131,2005,,
MI,48131,2006,,
MI,48131,2007,,
MI,48131,2008,,
MI,48131,2009,,
MI,48131,2010,,
MI,48131,2011,,
MI,48131,2012,,
MI,48131,2013,,
MI,48131,2014,,
MI,48131,2015,,
MI,48132,2005,,
MI,48132,2006,,
MI,48132,2007,,
MI,48132,2008,,
MI,48132,2009,,
MI,48132,2010,,
MI,48132,2011,,
MI,48132,2012,,
MI,48132,2013,,
MI,48132,2014,,
MI,48132,2015,,
MI,48133,2005,,
MI,48133,2006,,
MI,48133,2007,,
MI,48133,2008,,
MI,48133,2009,,
MI,48133,2010,,
MI,48133,2011,,
MI,48133,2012,,
MI,48133,2013,,
MI,48133,2014,,
MI,48133,2015,,
MI,48134,2005,,
MI,48134,2006,,
MI,48134,2007,,
MI,48134,2008,,
MI,48134,2009,,
MI,48134,2010,,
MI,48134,2011,,
MI,48134,2012,,
MI,48134,2013,,
MI,48134,2014,,
MI,48134,2015,,
MI,48134,2005,,
MI,48134,2006,,
MI,48134,2007,,
MI,48134,2008,,
MI,48134,2009,,
MI,48134,2010,,
MI,48134,2011,,
MI,48134,2012,,
MI,48134,2013,,
MI,48134,2014,,
MI,48134,2015,,
MI,48135,2005,,
MI,48135,2006,,
MI,48135,2007,,
MI,48135,2008,,
MI,48135,2009,,
MI,48135,2010,,
MI,48135,2011,,
MI,48135,2012,,
MI,48135,2013,,
MI,48135,2014,,
MI,48135,2015,,
MI,48135,2005,,
MI,48135,2006,,
MI,48135,2007,,
MI,48135,2008,,
MI,48135,2009,,
MI,48135,2010,,
MI,48135,2011,,
MI,48135,2012,,
MI,48135,2013,,
MI,48135,2014,,
MI,48135,2015,,
MI,48136,2005,,
MI,48136,2006,,
MI,48136,2007,,
MI,48136,2008,,
MI,48136,2009,,
MI,48136,2010,,
MI,48136,2011,,
MI,48136,2012,,
MI,48136,2013,,
MI,48136,2014,,
MI,48136,2015,,
MI,48137,2005,,
MI,48137,2006,,
MI,48137,2007,,
MI,48137,2008,,
MI,48137,2009,,
MI,48137,2010,,
MI,48137,2011,,
MI,48137,2012,,
MI,48137,2013,,
MI,48137,2014,,
MI,48137,2015,,
MI,48137,2005,,
MI,48137,2006,,
MI,48137,2007,,
MI,48137,2008,,
MI,48137,2009,,
MI,48137,2010,,
MI,48137,2011,,
MI,48137,2012,,
MI,48137,2013,,
MI,48137,2014,,
MI,48137,2015,,
MI,48137,2005,,
MI,48137,2006,,
MI,48137,2007,,
MI,48137,2008,,
MI,48137,2009,,
MI,48137,2010,,
MI,48137,2011,,
MI,48137,2012,,
MI,48137,2013,,
MI,48137,2014,,
MI,48137,2015,,
MI,48138,2005,,
MI,48138,2006,,
MI,48138,2007,,
MI,48138,2008,,
MI,48138,2009,,
MI,48138,2010,,
MI,48138,2011,,
MI,48138,2012,,
MI,48138,2013,,
MI,48138,2014,,
MI,48138,2015,,
MI,48139,2005,,
MI,48139,2006,,
MI,48139,2007,,
MI,48139,2008,,
MI,48139,2009,,
MI,48139,2010,,
MI,48139,2011,,
MI,48139,2012,,
MI,48139,2013,,
MI,48139,2014,,
MI,48139,2015,,
MI,48140,2005,,
MI,48140,2006,,
MI,48140,2007,,
MI,48140,2008,,
MI,48140,2009,,
MI,48140,2010,,
MI,48140,2011,,
MI,48140,2012,,
MI,48140,2013,,
MI,48140,2014,,
MI,48140,2015,,
MI,48140,2005,,
MI,48140,2006,,
MI,48140,2007,,
MI,48140,2008,,
MI,48140,2009,,
MI,48140,2010,,
MI,48140,2011,,
MI,48140,2012,,
MI,48140,2013,,
MI,48140,2014,,
MI,48140,2015,,
MI,48141,2005,,
MI,48141,2006,,
MI,48141,2007,,
MI,48141,2008,,
MI,48141,2009,,
MI,48141,2010,,
MI,48141,2011,,
MI,48141,2012,,
MI,48141,2013,,
MI,48141,2014,,
MI,48141,2015,,
MI,48142,2005,,
MI,48142,2006,,
MI,48142,2007,,
MI,48142,2008,,
MI,48142,2009,,
MI,48142,2010,,
MI,48142,2011,,
MI,48142,2012,,
MI,48142,2013,,
MI,48142,2014,,
MI,48142,2015,,
MI,48143,2005,,
MI,48143,2006,,
MI,48143,2007,,
MI,48143,2008,,
MI,48143,2009,,
MI,48143,2010,,
MI,48143,2011,,
MI,48143,2012,,
MI,48143,2013,,
MI,48143,2014,,
MI,48143,2015,,
MI,48144,2005,,
MI,48144,2006,,
MI,48144,2007,,
MI,48144,2008,,
MI,48144,2009,,
MI,48144,2010,,
MI,48144,2011,,
MI,48144,2012,,
MI,48144,2013,,
MI,48144,2014,,
MI,48144,2015,,
MI,48145,2005,,
MI,48145,2006,,
MI,48145,2007,,
MI,48145,2008,,
MI,48145,2009,,
MI,48145,2010,,
MI,48145,2011,,
MI,48145,2012,,
MI,48145,2013,,
MI,48145,2014,,
MI,48145,2015,,
MI,48145,2005,,
MI,48145,2006,,
MI,48145,2007,,
MI,48145,2008,,
MI,48145,2009,,
MI,48145,2010,,
MI,48145,2011,,
MI,48145,2012,,
MI,48145,2013,,
MI,48145,2014,,
MI,48145,2015,,
MI,48146,2005,,
MI,48146,2006,,
MI,48146,2007,,
MI,48146,2008,,
MI,48146,2009,,
MI,48146,2010,,
MI,48146,2011,,
MI,48146,2012,,
MI,48146,2013,,
MI,48146,2014,,
MI,48146,2015,,
MI,48146,2005,,
MI,48146,2006,,
MI,48146,2007,,
MI,48146,2008,,
MI,48146,2009,,
MI,48146,2010,,
MI,48146,2011,,
MI,48146,2012,,
MI,48146,2013,,
MI,48146,2014,,
MI,48146,2015,,
MI,48146,2005,,
MI,48146,2006,,
MI,48146,2007,,
MI,48146,2008,,
MI,48146,2009,,
MI,48146,2010,,
MI,48146,2011,,
MI,48146,2012,,
MI,48146,2013,,
MI,48146,2014,,
MI,48146,2015,,
MI,48146,2005,,
MI,48146,2006,,
MI,48146,2007,,
MI,48146,2008,,
MI,48146,2009,,
MI,48146,2010,,
MI,48146,2011,,
MI,48146,2012,,
MI,48146,2013,,
MI,48146,2014,,
MI,48146,2015,,
MI,48147,2005,,
MI,48147,2006,,
MI,48147,2007,,
MI,48147,2008,,
MI,48147,2009,,
MI,48147,2010,,
MI,48147,2011,,
MI,48147,2012,,
MI,48147,2013,,
MI,48147,2014,,
MI,48147,2015,,
MI,48147,2005,,
MI,48147,2006,,
MI,48147,2007,,
MI,48147,2008,,
MI,48147,2009,,
MI,48147,2010,,
MI,48147,2011,,
MI,48147,2012,,
MI,48147,2013,,
MI,48147,2014,,
MI,48147,2015,,
MI,48148,2005,,
MI,48148,2006,,
MI,48148,2007,,
MI,48148,2008,,
MI,48148,2009,,
MI,48148,2010,,
MI,48148,2011,,
MI,48148,2012,,
MI,48148,2013,,
MI,48148,2014,,
MI,48148,2015,,
MI,48150,2005,,
MI,48150,2006,,
MI,48150,2007,,
MI,48150,2008,,
MI,48150,2009,,
MI,48150,2010,,
MI,48150,2011,,
MI,48150,2012,,
MI,48150,2013,,
MI,48150,2014,,
MI,48150,2015,,
MI,48151,2005,,
MI,48151,2006,,
MI,48151,2007,,
MI,48151,2008,,
MI,48151,2009,,
MI,48151,2010,,
MI,48151,2011,,
MI,48151,2012,,
MI,48151,2013,,
MI,48151,2014,,
MI,48151,2015,,
MI,48152,2005,,
MI,48152,2006,,
MI,48152,2007,,
MI,48152,2008,,
MI,48152,2009,,
MI,48152,2010,,
MI,48152,2011,,
MI,48152,2012,,
MI,48152,2013,,
MI,48152,2014,,
MI,48152,2015,,
MI,48152,2005,,
MI,48152,2006,,
MI,48152,2007,,
MI,48152,2008,,
MI,48152,2009,,
MI,48152,2010,,
MI,48152,2011,,
MI,48152,2012,,
MI,48152,2013,,
MI,48152,2014,,
MI,48152,2015,,
MI,48152,2005,,
MI,48152,2006,,
MI,48152,2007,,
MI,48152,2008,,
MI,48152,2009,,
